"KINDPATENT","Patents Office & Patents Families","KINDCOUNTRY","Reference country","LOCATION","Country","IPC","Technology domains & IPC","KINDDATE","Reference Date","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",10.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",9.3333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",12.5833,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",15.2619,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",22.1286,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",25.5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",33.4405,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",64.9881,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",73.0833,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",59.2107,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",61.325,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",71.7667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",75.8614,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",78.3631,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",76.1667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",73.6512,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",97.8548,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",71.2667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",82.8056,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BRA","Brazil","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",66.4333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",5.5714,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",1.75,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",3.1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",5.1667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",2,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",5.2381,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",1.7,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",8,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",6.6667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",4.6667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",8,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",5.05,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",8.4167,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",14.5833,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",7.9464,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",14.4667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",9.9167,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",8,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","BGR","Bulgaria","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",5.6,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",1,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",1.5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",2.375,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",1.7333,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",0.6286,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",5,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","CHL","Chile","ENV_PAT","Environment-related technologies","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",4.6667,,
